carat,cut,color,clarity,depth,table,price,volume
0.72,very good,i,si1,63.2,57.0,2345,118.853645
0.71,premium,f,si1,60.2,60.0,2345,114.390724
0.72,ideal,e,si2,62.7,57.0,2345,118.81369
0.71,ideal,g,si1,61.5,57.0,2345,117.44729
0.59,ideal,f,vvs2,61.2,56.0,2345,98.54635
0.71,premium,f,si1,58.5,59.0,2345,116.83883
0.71,good,f,si1,63.6,54.0,2345,113.47347
0.51,premium,f,vs1,60.2,58.0,2346,86.16038
0.71,very good,f,si1,62.1,59.0,2346,114.07971
0.8,premium,h,si2,62.2,58.0,2346,131.7818
0.71,ideal,f,si1,62.7,55.0,2346,115.77866
0.79,good,h,si2,59.2,58.0,2346,131.83737
0.5,ideal,e,vvs2,62.4,54.0,2346,82.71149
0.5,ideal,e,vvs2,62.2,57.0,2346,80.810104
0.73,premium,f,si1,59.3,61.0,2346,117.80263
0.34,ideal,d,if,62.1,57.0,2346,56.244167
0.34,ideal,d,if,59.8,57.0,2346,57.475067
0.73,premium,f,si1,61.6,62.0,2346,116.100296
0.73,premium,f,si1,62.4,55.0,2346,118.48365
0.75,very good,f,si1,63.1,58.0,2347,118.11197
0.76,very good,f,si2,63.3,55.0,2347,124.22098
0.6,ideal,g,vvs2,62.0,57.0,2347,99.545074
0.71,ideal,e,vs2,62.5,56.0,2347,117.33449
0.7,good,h,vs2,59.7,57.0,2347,115.05751
0.72,ideal,i,vs2,62.1,58.0,2347,117.21309
0.78,very good,h,si2,63.1,56.0,2348,127.05505
0.78,very good,i,si1,63.5,57.0,2348,125.53879
0.7,premium,d,si2,62.8,61.0,2348,109.679436
0.79,very good,h,si2,63.2,55.0,2348,130.85138
0.7,premium,f,si1,62.8,59.0,2348,111.68708
0.7,premium,f,si1,61.6,55.0,2348,112.91699
0.7,premium,f,si1,61.7,61.0,2348,113.43969
0.91,good,i,si1,64.0,58.0,2348,138.23961
0.7,ideal,f,si1,61.5,56.0,2348,115.16735
0.7,very good,e,si1,62.9,57.0,2349,112.203835
0.7,premium,e,si1,60.1,58.0,2349,118.55305
0.81,premium,j,vs1,61.7,61.0,2350,127.91791
0.6,premium,f,vvs2,61.3,59.0,2350,98.18338
0.73,ideal,g,si1,62.5,55.0,2351,119.43792
0.61,very good,g,vvs2,62.3,59.0,2351,99.473404
0.57,very good,f,vvs2,60.7,58.0,2351,92.21688
0.73,fair,i,vvs2,64.4,59.0,2351,115.2634
0.7,ideal,i,vs2,61.6,56.0,2351,113.83772
0.72,ideal,i,si1,61.3,56.0,2351,119.21539
0.7,fair,h,vs2,67.8,56.0,2351,106.724144
0.7,good,h,vs2,64.2,58.0,2351,112.38064
0.7,good,h,vs2,63.9,59.0,2351,113.38656
0.73,ideal,g,si1,62.1,54.0,2351,120.14151
0.73,premium,g,si1,62.8,59.0,2351,117.45331
0.73,premium,f,si2,60.5,57.0,2351,119.22945
0.73,premium,i,vvs2,61.5,58.0,2351,117.242676
0.74,very good,i,si1,63.8,58.0,2352,120.58676
0.76,very good,i,si1,62.0,56.0,2352,122.48875
0.71,premium,h,vs2,62.2,59.0,2352,112.7639
0.71,premium,f,si1,62.2,58.0,2352,115.53758
0.7,ideal,g,si1,61.9,57.0,2352,112.84124
0.7,premium,g,si1,60.3,61.0,2352,113.7994
0.7,ideal,g,si1,62.2,56.0,2352,115.54113
0.7,premium,g,si1,62.8,58.0,2352,112.60456
0.71,ideal,g,si1,62.9,57.0,2352,113.12217
0.59,ideal,d,vs2,60.9,57.0,2352,98.609314
0.5,ideal,h,if,61.8,56.0,2352,82.67508
0.7,premium,i,vvs2,60.1,59.0,2352,114.788956
0.71,good,f,si1,63.9,57.0,2352,111.55429
0.71,fair,e,si1,64.7,59.0,2352,113.319756
0.71,fair,d,si1,65.1,59.0,2352,112.82185
0.7,premium,g,si1,62.0,61.0,2352,114.487785
0.7,fair,g,si1,61.7,66.0,2352,110.684875
0.7,premium,g,si1,59.0,62.0,2352,112.80351
0.7,fair,d,si1,64.9,64.0,2352,109.979645
0.7,good,h,vs2,59.1,65.0,2352,115.37663
0.72,premium,g,si1,62.8,60.0,2352,118.18943
0.7,fair,e,vs2,65.6,61.0,2352,111.89869
0.56,ideal,e,vs1,60.0,55.0,2352,95.2965
0.7,ideal,g,si1,62.7,57.0,2352,113.92517
0.71,premium,g,si1,60.4,59.0,2352,116.59218
0.7,very good,g,vs2,63.2,57.0,2353,113.03925
0.72,very good,g,si1,63.1,57.0,2353,116.22696
0.7,ideal,i,vvs2,62.5,54.0,2353,115.46077
0.7,ideal,i,vvs2,62.3,55.0,2353,114.207466
0.7,ideal,i,vvs2,62.1,56.0,2353,113.8831
0.7,good,g,vs2,63.8,59.0,2353,107.94917
0.74,very good,i,vs1,63.4,57.0,2353,122.81876
0.71,very good,h,si1,62.1,61.0,2354,113.1585
0.7,premium,f,si1,61.5,57.0,2354,114.437225
0.72,ideal,h,si1,62.3,54.0,2354,119.31365
0.71,good,h,si1,57.9,62.0,2354,115.27559
0.7,premium,f,si1,62.5,59.0,2354,113.40567
0.7,very good,d,si2,63.3,57.0,2354,112.43903
0.7,premium,d,si2,60.5,58.0,2354,116.18908
0.7,good,h,vvs2,64.3,60.0,2355,111.06771
0.72,premium,e,si2,62.6,59.0,2355,117.13043
0.72,ideal,e,si2,62.4,57.0,2355,118.69293
0.7,ideal,f,si2,62.0,56.0,2355,114.487785
0.73,ideal,f,si2,62.2,60.0,2355,117.4173
0.7,ideal,i,vs1,62.2,57.0,2355,113.68506
0.7,premium,d,si1,61.8,59.0,2355,109.59648
0.54,very good,f,vvs1,59.7,56.0,2356,90.96445
0.54,ideal,f,vvs1,60.8,56.0,2356,91.0705
0.54,ideal,f,vvs1,60.5,55.0,2356,91.13341
0.97,fair,i,i1,67.3,55.0,2357,148.96852
0.63,ideal,g,vs2,60.9,56.0,2357,106.05281
0.58,ideal,e,vs2,61.6,55.0,2357,95.62722
0.56,ideal,g,vvs2,62.1,56.0,2357,92.415764
0.7,premium,d,si1,58.8,59.0,2357,117.72506
0.97,ideal,i,i1,61.6,53.0,2357,162.5504
0.83,good,f,si2,57.5,61.0,2358,136.62354
0.6,ideal,f,vs2,61.5,56.0,2358,99.50203
0.76,ideal,i,si1,61.9,56.0,2358,124.86474
0.7,fair,d,si2,58.1,60.0,2358,113.561584
0.82,fair,h,si2,65.1,58.0,2358,129.37708
0.72,very good,i,vs2,61.6,59.0,2359,115.89873
0.73,very good,e,si2,59.6,57.0,2359,121.76787
0.73,very good,h,si1,62.7,59.0,2359,119.56246
0.52,ideal,f,vvs2,60.8,55.0,2359,87.25448
0.55,ideal,f,vvs1,62.1,56.0,2359,90.6444
0.72,ideal,f,si2,62.0,57.0,2359,117.29203
0.72,ideal,h,si1,61.8,54.0,2359,119.26656
0.72,ideal,h,si1,61.7,54.0,2359,119.67961
0.84,fair,i,vs2,65.1,57.0,2359,132.41649
0.58,ideal,e,vs1,60.8,57.0,2359,96.47003
0.78,fair,g,si1,64.6,56.0,2359,127.57455
0.7,very good,i,vs2,60.8,61.0,2360,114.98573
0.73,very good,f,si1,63.5,56.0,2360,117.612335
0.77,premium,e,si2,58.2,60.0,2360,124.443054
0.71,ideal,i,vs2,62.3,58.0,2360,115.13502
0.57,ideal,f,vvs2,62.0,55.0,2360,92.59048
0.57,ideal,f,vvs2,62.1,56.0,2360,94.03213
0.72,premium,f,si1,59.3,59.0,2360,117.600204
0.71,ideal,h,si2,62.2,55.0,2360,115.74419
0.57,premium,d,vs1,60.6,59.0,2360,92.733986
0.77,ideal,e,si2,61.0,57.0,2360,127.51087
0.57,ideal,f,vvs2,61.5,57.0,2360,93.35405
0.75,premium,e,si1,59.8,60.0,2360,120.94057
1.2,premium,f,i1,62.9,58.0,2360,199.82562
0.72,good,e,si1,63.7,58.0,2361,116.993324
0.72,ideal,h,si1,62.0,57.0,2361,117.49709
0.54,ideal,g,if,61.6,57.0,2361,88.85536
0.73,ideal,e,si1,60.9,56.0,2361,119.70015
0.7,premium,f,si2,59.1,58.0,2362,117.66397
0.7,very good,f,vs2,61.0,59.0,2362,114.184074
0.7,good,f,vs2,62.9,58.0,2362,112.20561
0.31,ideal,g,vs2,62.0,57.0,544,51.20766
0.31,premium,e,si1,59.3,59.0,544,52.276226
0.31,very good,h,vs1,62.8,58.0,544,49.922726
0.31,good,e,si1,63.5,57.0,544,50.476612
0.31,premium,i,vvs2,61.7,58.0,544,52.227123
0.31,ideal,h,vs1,61.7,57.0,544,50.059303
0.31,premium,g,vs2,59.8,60.0,544,51.458885
0.31,very good,g,vs2,59.0,60.0,544,49.913696
0.31,premium,e,si1,62.6,60.0,544,50.808434
0.31,good,e,si1,63.4,55.0,544,51.678
0.31,good,h,vs1,63.6,55.0,544,50.779873
0.31,ideal,g,vs2,59.1,57.0,544,52.63104
0.31,ideal,g,vs2,62.3,56.0,544,50.084038
0.31,premium,h,vs1,59.9,59.0,544,50.685364
0.31,ideal,h,vs1,61.7,57.0,544,51.13475
0.31,ideal,g,vs2,62.4,55.0,544,49.969448
0.31,good,g,vs2,63.1,56.0,544,51.60708
0.31,ideal,h,vs1,61.1,57.0,544,50.98765
0.31,premium,g,vs2,61.5,59.0,544,50.290783
0.31,good,h,vs1,63.1,58.0,544,49.458607
0.31,ideal,e,si1,62.7,54.0,544,51.77718
0.31,premium,h,vs1,61.1,59.0,544,50.449562
0.31,good,e,si1,63.9,56.0,544,50.426136
0.31,very good,g,vs2,62.9,56.0,544,50.338795
0.31,very good,g,vs2,62.6,57.0,544,50.155205
0.31,good,e,si1,63.3,55.0,544,51.370888
0.31,ideal,h,vs1,62.6,55.0,544,51.89512
0.31,very good,g,vs2,62.9,57.0,544,50.87869
0.31,premium,i,vvs2,62.1,58.0,544,51.089672
0.31,very good,e,si1,62.9,58.0,544,50.340145
0.7,very good,f,vs2,62.3,56.0,2362,114.407845
0.7,very good,f,vs2,61.6,58.0,2362,114.76607
0.7,very good,f,vs2,62.6,57.0,2362,113.20141
0.7,very good,f,vs2,58.9,58.0,2362,114.119064
0.7,very good,f,vs2,62.4,57.0,2362,113.0825
0.71,premium,i,vs2,62.9,60.0,2362,112.92265
0.55,ideal,e,vvs2,61.1,57.0,2362,89.427444
0.52,ideal,d,vvs2,62.4,56.0,2362,85.734116
0.52,ideal,d,vvs2,62.3,56.0,2362,84.3776
0.79,premium,h,vs2,61.1,59.0,2362,128.29437
0.71,premium,g,si2,62.0,55.0,2362,117.29025
0.74,good,h,si1,62.4,65.0,2362,118.48365
0.79,fair,g,si1,65.3,76.0,2362,94.86396
0.75,very good,e,si2,59.0,58.0,2363,125.45456
0.71,premium,h,vs2,60.9,58.0,2363,115.515396
0.71,premium,h,vs2,61.3,59.0,2363,116.91288
0.96,ideal,i,i1,62.0,56.0,2363,156.57265
0.8,good,g,si2,62.8,58.0,2363,127.578064
0.75,fair,f,si1,64.5,60.0,2363,112.99661
0.7,ideal,i,vs1,62.7,53.4,2363,115.98358
0.78,good,e,si2,63.7,54.0,2363,123.915375
0.71,premium,f,si2,60.6,58.0,2363,114.85531
0.71,very good,g,si1,63.4,56.0,2364,115.006355
0.72,premium,f,si1,62.0,60.0,2364,118.23767
0.76,premium,g,si2,62.8,60.0,2364,122.44924
0.61,ideal,d,vs2,61.6,56.0,2364,101.01709
0.71,premium,h,si1,62.9,58.0,2364,112.92265
0.7,premium,h,vs1,60.5,58.0,2364,115.05611
1.01,premium,g,i1,61.7,62.0,2364,159.96475
0.72,premium,f,si2,59.3,57.0,2364,119.90861
0.72,fair,d,si1,65.6,60.0,2364,113.95337
0.72,premium,g,si2,61.6,55.0,2364,118.72743
0.51,very good,e,vvs2,60.0,58.0,2365,85.12348
0.78,ideal,f,si2,60.6,55.0,2365,130.4622
0.78,ideal,j,vs1,61.9,57.0,2365,126.84042
0.71,ideal,f,si2,62.1,54.0,2365,117.82714
0.71,ideal,f,si2,62.1,54.0,2365,116.88476
0.71,ideal,f,si2,61.2,55.0,2365,118.26537
0.73,premium,i,vs2,59.7,59.0,2365,121.13501
0.3,very good,d,vvs2,60.6,58.0,2366,49.537365
0.61,ideal,f,vs1,62.3,55.0,2366,102.21611
0.85,ideal,j,si1,62.3,55.0,2366,140.10114
0.74,good,e,si1,62.1,64.0,2366,117.08698
0.55,premium,d,vvs2,61.2,57.0,2366,90.045944
0.7,good,h,vs1,63.9,58.0,2367,114.10308
0.7,very good,i,vvs2,63.0,58.0,2367,114.567
0.62,very good,h,if,60.3,59.0,2367,102.32424
0.7,ideal,i,vvs2,62.1,56.0,2367,115.013176
0.7,good,d,si2,63.7,58.0,2367,113.07072
0.7,premium,h,vs1,62.8,60.0,2367,109.48252
0.7,premium,h,vs1,61.9,56.0,2367,113.76288
0.7,good,g,vs2,62.1,61.0,2367,114.08677
0.71,very good,h,vs2,61.8,58.0,2368,113.23961
0.71,very good,g,si1,63.4,58.0,2368,115.21027
0.71,very good,e,si2,63.1,56.0,2368,115.905014
0.71,ideal,i,vs1,62.3,59.0,2368,115.338066
0.71,ideal,h,si1,62.0,57.0,2368,117.49709
0.71,ideal,h,si1,61.3,58.0,2368,116.91148
0.71,ideal,g,si1,60.6,56.0,2368,117.666435
0.81,premium,e,si2,60.1,59.0,2368,134.03787
1.16,premium,h,i1,61.7,62.0,2368,182.29987
0.71,fair,d,vs2,55.6,73.0,2368,119.279274
0.71,very good,g,vs1,63.5,56.0,2368,114.60034
0.66,premium,f,vs1,60.8,58.0,2368,110.00707
0.71,premium,d,si2,62.8,57.0,2368,114.246086
0.51,very good,e,vvs1,59.7,59.0,2369,83.662796
0.73,very good,i,vs2,62.2,57.0,2369,118.56961
0.72,very good,i,vs1,63.5,57.0,2369,115.73568
0.74,good,h,vs2,57.5,57.0,2369,122.80595
0.7,premium,f,vs2,61.1,62.0,2369,111.036934
0.74,premium,d,si1,59.5,60.0,2369,123.15072
0.77,premium,h,si1,60.7,58.0,2369,126.592186
0.56,ideal,d,vs1,61.6,57.0,2369,92.199936
0.7,fair,f,vs2,65.5,57.0,2369,107.79154
0.71,very good,f,si1,63.7,56.0,2370,114.91956
0.54,premium,e,vvs1,62.7,58.0,2370,87.371704
0.97,ideal,j,i1,61.6,54.0,2370,154.88113
0.7,good,e,si1,58.3,64.0,2370,109.65653
0.71,ideal,e,si2,61.7,57.0,2370,116.63309
0.79,premium,h,si2,62.8,57.0,2370,128.57797
0.73,premium,i,vs1,61.2,59.0,2371,121.34001
0.73,premium,i,vs1,60.3,58.0,2371,120.80401
0.8,premium,f,si2,58.5,62.0,2371,130.5832
0.52,ideal,e,vvs2,61.9,55.0,2371,85.531204
0.77,good,e,si2,58.1,63.0,2371,127.684204
0.76,ideal,h,si1,62.4,55.0,2371,124.91067
0.7,ideal,g,vs2,62.1,55.0,2371,110.22921
0.62,ideal,f,vs1,61.2,54.0,2371,103.85605
0.72,ideal,h,si2,61.3,56.0,2372,117.11658
0.53,ideal,g,if,62.1,57.0,2372,86.56519
0.75,very good,f,si1,63.5,56.0,2372,119.51031
0.75,premium,e,si2,63.0,58.0,2372,119.47376
0.57,ideal,e,vvs2,62.5,54.0,2372,93.78336
0.85,good,j,vs1,63.6,57.0,2372,135.65773
0.71,fair,d,si1,66.3,56.0,2372,113.33995
0.7,very good,f,si1,61.5,58.0,2373,112.39545
0.7,good,f,vs2,64.3,59.0,2373,111.77824
0.77,good,g,si1,63.7,54.0,2373,125.8803
0.61,ideal,e,vs2,61.3,55.0,2373,100.051094
0.63,ideal,d,vs2,62.1,55.0,2373,103.83121
0.7,ideal,d,si2,62.6,57.0,2373,113.20353
0.7,premium,f,si2,62.5,60.0,2373,111.76915
0.73,very good,d,si2,60.3,60.0,2374,121.0077
0.93,very good,f,i1,61.3,59.0,2374,149.36769
0.7,very good,d,si1,62.5,63.0,2374,113.602135
0.55,ideal,e,vvs2,61.9,56.0,2374,90.538345
0.74,ideal,i,vs2,61.9,57.0,2374,121.94028
0.54,ideal,e,vvs2,61.1,57.0,2375,88.64351
0.71,very good,e,si2,61.9,63.0,2375,115.618515
0.81,ideal,h,si2,61.4,57.0,2375,131.23921
0.74,ideal,h,si1,62.1,56.0,2375,124.22732
0.7,ideal,h,si1,61.7,57.0,2375,113.639755
0.7,premium,h,vs1,61.8,62.0,2375,112.12146
0.7,premium,g,si1,58.6,62.0,2375,115.30574
0.77,premium,i,vs2,60.3,58.0,2375,127.09462
1.07,fair,g,i1,64.8,56.0,2375,176.34917
0.7,ideal,g,vs2,62.9,56.0,2375,114.97184
0.7,ideal,e,si2,60.5,56.0,2375,117.131
0.5,ideal,d,vvs2,60.7,57.0,2376,84.089195
0.55,premium,f,vs2,62.5,58.0,2376,89.61434
0.55,premium,f,vs2,62.7,58.0,2376,91.476006
0.6,premium,h,vs1,60.8,59.0,2376,98.97151
0.9,fair,h,si2,66.0,63.0,2376,131.63795
0.75,fair,d,si1,65.1,57.0,2376,115.59744
0.72,ideal,h,vs2,62.8,57.0,2376,117.45761
0.71,ideal,h,si2,62.6,56.0,2376,115.98037
0.73,ideal,g,si2,61.1,57.0,2376,119.8338
0.71,ideal,i,si1,62.2,55.0,2376,116.67899
0.71,ideal,i,si1,61.4,56.0,2376,116.70921
0.72,premium,e,si2,62.6,59.0,2376,117.13043
0.7,premium,e,si2,62.0,60.0,2376,114.486374
0.7,premium,e,si2,62.1,57.0,2376,111.327995
1.2,fair,i,i1,66.7,57.0,2376,173.70094
1.2,fair,i,i1,65.1,55.0,2376,188.87929
1.2,fair,g,i1,66.6,57.0,2376,185.33972
0.72,premium,h,si1,61.5,59.0,2376,113.31496
0.9,fair,g,si2,65.4,57.0,2376,142.80121
0.72,very good,e,si2,63.5,59.0,2376,113.6743
0.72,premium,e,si2,62.9,58.0,2376,117.04548
0.7,ideal,e,si2,61.0,56.0,2376,116.04621
0.84,ideal,j,vs2,60.7,56.0,2376,140.84628
0.7,very good,h,vs2,62.7,59.0,2377,110.97715
0.73,very good,h,si1,62.6,58.0,2377,119.23201
0.73,ideal,h,si1,62.9,58.0,2377,118.732895
0.73,ideal,g,si1,61.7,60.0,2377,119.47362
0.78,premium,i,si1,60.8,60.0,2377,128.3717
0.47,ideal,d,vvs1,61.9,54.0,2378,76.940994
0.75,ideal,g,si2,62.5,55.0,2378,121.564674
0.54,ideal,d,vs1,61.3,56.0,2378,90.496445
1.05,premium,g,i1,61.7,59.0,2378,171.14185
0.78,good,e,si2,64.0,57.0,2379,126.560394
0.87,very good,j,si1,63.1,60.0,2379,135.84866
0.74,ideal,f,si1,60.4,56.0,2379,120.59821
0.58,ideal,f,vvs2,62.5,56.0,2380,93.78535
0.58,ideal,f,vvs2,61.9,56.0,2380,95.55956
0.55,ideal,f,vvs1,61.9,55.0,2380,91.33437
0.7,premium,g,vs2,63.0,57.0,2381,112.719604
0.7,ideal,f,vs1,62.2,55.0,2381,115.54113
0.71,ideal,f,si1,62.9,57.0,2381,115.17356
0.75,good,i,vvs1,63.9,61.0,2381,117.31798
0.71,premium,f,si1,63.0,59.0,2381,113.840965
0.71,premium,f,si1,61.6,60.0,2381,117.77728
0.71,premium,f,si1,62.7,58.0,2381,116.71945
0.71,premium,f,si1,61.6,57.0,2381,114.96672
0.7,good,f,vs1,64.0,57.0,2381,111.15124
0.7,fair,f,vs1,64.5,57.0,2381,114.12774
0.7,fair,f,vs1,67.8,60.0,2381,109.390045
0.7,fair,f,vs1,65.8,59.0,2381,111.30538
0.71,very good,g,vs2,64.5,57.0,2382,112.0896
0.7,very good,f,si1,62.4,58.0,2382,113.80392
0.77,ideal,i,si1,61.7,56.0,2382,126.70803
0.7,ideal,f,si1,62.3,56.0,2382,113.28476
0.7,good,d,si2,59.2,60.0,2382,113.33135
0.72,ideal,g,vs2,61.7,57.0,2383,119.47362
0.75,very good,e,si2,60.9,59.0,2383,122.79729
0.72,ideal,g,vs2,62.0,56.0,2383,119.18715
0.75,ideal,i,si1,61.5,58.0,2383,122.43767
0.55,ideal,g,if,61.1,57.0,2383,90.21584
0.74,premium,f,si2,59.2,60.0,2383,123.425644
0.7,ideal,h,si1,61.4,57.0,2383,114.64011
0.7,premium,h,si1,61.1,58.0,2383,113.78691
0.71,very good,i,vs2,61.1,60.0,2384,115.845436
0.7,fair,g,vs1,56.2,65.0,2384,115.763084
0.7,ideal,d,si2,61.6,56.0,2384,114.76502
0.7,fair,g,vs1,65.8,61.0,2384,111.49539
0.7,fair,g,vs1,65.6,60.0,2384,111.205055
0.72,premium,e,si1,62.1,58.0,2385,115.21567
0.72,ideal,g,si1,63.0,56.0,2385,116.433754
0.72,very good,g,si1,63.1,57.0,2385,116.22877
0.72,ideal,f,si1,60.9,53.0,2385,119.49517
0.6,ideal,d,vs2,62.2,53.0,2385,99.8425
0.72,premium,f,si1,62.0,60.0,2385,118.23767
0.75,very good,i,vs1,63.3,57.0,2385,122.26889
0.72,very good,i,vvs2,62.7,54.0,2386,120.51704
0.7,premium,e,si1,61.3,58.0,2386,118.04626
0.7,good,e,si1,63.6,62.0,2386,110.731606
0.7,very good,e,si1,62.9,56.0,2386,111.090866
0.83,ideal,f,si2,59.5,57.0,2386,136.11053
0.78,ideal,f,si2,60.6,55.0,2386,130.4622
0.71,premium,i,vvs2,61.4,56.0,2386,117.855446
0.71,premium,g,si1,61.3,57.0,2386,115.24312
0.71,ideal,g,si1,62.4,56.0,2386,117.00817
0.7,premium,g,si1,63.0,56.0,2386,114.568436
0.7,ideal,i,vvs1,62.8,56.3,2386,114.44867
0.81,ideal,i,si2,61.7,59.0,2386,130.71361
0.71,ideal,f,si2,61.6,57.0,2386,116.1017
0.71,premium,g,si1,61.2,61.0,2386,112.46873
0.71,ideal,g,si1,62.2,56.0,2386,116.4743
0.71,premium,g,si1,61.7,58.0,2386,115.69715
0.71,ideal,g,si1,61.4,57.0,2386,115.7714
0.78,good,g,si1,63.9,64.0,2386,122.08032
0.83,premium,g,si2,62.9,57.0,2386,134.23349
0.83,fair,g,si2,64.4,57.0,2386,132.04924
0.71,premium,e,si2,62.2,57.0,2386,115.741356
0.71,ideal,i,vvs2,62.2,54.0,2387,116.67899
0.71,ideal,i,vvs2,62.0,54.0,2387,117.29203
0.78,premium,i,si1,61.9,58.0,2387,127.05321
0.51,premium,d,vvs2,62.4,59.0,2387,82.54581
0.52,ideal,g,vvs1,60.6,57.0,2387,86.87259
0.71,ideal,g,si2,61.3,55.0,2387,118.060425
0.52,ideal,g,if,61.7,56.0,2387,85.263916
0.65,premium,d,vs1,59.4,62.0,2387,109.42818
1.02,premium,g,i1,61.3,57.0,2387,161.46208
0.51,premium,d,vvs2,60.8,60.0,2387,84.67893
0.73,good,e,si2,63.3,57.0,2388,117.49394
0.71,ideal,e,si2,59.3,56.0,2388,119.70364
0.52,ideal,f,vvs1,62.0,54.0,2388,85.69728
0.7,good,d,si2,63.7,58.0,2388,113.07072
0.71,premium,g,si1,62.0,60.0,2388,112.44354
0.7,very good,i,vvs1,58.8,61.0,2389,114.711044
0.7,very good,h,vs1,62.8,58.0,2389,112.59714
0.79,premium,g,si1,61.7,60.0,2389,127.91899
0.76,ideal,g,si2,62.1,59.0,2389,122.82805
0.62,premium,h,if,58.9,58.0,2389,104.35437
0.7,very good,i,vvs1,61.6,58.0,2390,114.03954
0.7,good,i,vs1,63.1,57.0,2390,112.51832
0.7,good,f,si2,64.1,59.0,2390,109.85235
0.7,ideal,i,vs2,62.3,54.0,2390,115.13502
0.7,ideal,i,vs2,62.5,54.0,2390,115.46077
0.71,good,e,si2,62.2,56.0,2390,111.84895
0.91,fair,j,si1,66.3,56.0,2390,140.07016
0.63,premium,g,vs2,60.4,58.0,2391,105.807526
0.74,very good,e,si2,61.8,60.0,2391,120.01592
0.54,premium,f,if,61.9,60.0,2391,88.79091
0.77,premium,g,si2,61.9,59.0,2391,124.65131
0.54,good,e,vvs2,57.5,61.0,2391,91.987885
0.77,very good,i,vs2,63.1,58.0,2391,121.917305
0.65,ideal,d,vs2,62.7,57.0,2392,106.1126
0.61,premium,f,vvs2,59.7,58.0,2392,101.77191
1.03,premium,j,i1,62.8,55.0,2392,166.10168
0.72,very good,i,vs2,63.3,57.0,2393,116.55071
0.73,very good,h,si1,59.5,58.0,2393,121.00724
0.6,premium,e,vvs2,62.4,61.0,2393,94.77713
0.52,ideal,f,if,61.7,56.0,2393,85.26487
0.73,premium,i,vs1,60.3,58.0,2393,120.80401
0.73,premium,f,si2,59.5,62.0,2393,120.047615
0.75,ideal,f,si2,62.6,55.0,2393,124.270096
0.73,premium,f,si2,58.3,58.0,2393,121.66916
0.72,ideal,h,si2,61.3,56.0,2393,117.11658
0.73,premium,i,vs1,61.2,59.0,2393,121.34001
0.77,good,h,si1,63.0,65.0,2393,121.60075
0.7,very good,h,vs1,61.5,58.0,2394,113.313194
0.7,very good,i,vvs2,62.4,61.0,2394,113.988
0.7,good,e,vs2,63.0,61.0,2394,109.07816
0.7,premium,g,si1,61.4,60.0,2394,114.6387
0.7,ideal,g,si1,60.9,57.0,2394,117.59721
0.7,good,i,vvs2,63.4,59.0,2394,110.419685
0.7,good,i,vvs2,63.3,55.0,2394,113.55706
0.7,good,e,vs2,64.2,60.0,2394,113.29631
0.7,good,h,vs2,63.4,60.0,2394,111.32765
0.7,premium,h,vs2,60.7,59.0,2394,110.59187
0.7,premium,e,si1,59.7,60.0,2394,116.39406
0.7,good,h,si1,63.7,57.0,2394,110.33613
0.7,very good,i,vs1,63.2,55.0,2394,111.21051
0.7,premium,i,vs1,62.4,59.0,2394,109.24398
0.7,fair,f,si2,65.1,52.0,2394,114.664024
0.75,premium,f,si2,60.5,58.0,2394,123.29205
0.7,premium,f,si1,60.1,56.0,2394,117.80566
0.79,very good,g,si1,60.9,63.0,2394,122.79942
0.7,premium,f,si1,60.8,56.0,2394,112.01819
0.7,ideal,f,si2,65.0,53.0,2394,113.22552
0.73,very good,e,si2,62.1,58.0,2395,119.93293
0.73,very good,e,si2,59.3,57.0,2395,122.80086
0.53,very good,f,if,59.6,58.0,2395,88.763145
0.71,very good,h,vs2,62.6,59.0,2395,114.128235
0.58,ideal,f,vvs2,61.8,56.0,2395,95.91612
0.7,fair,h,vs1,59.6,66.0,2395,114.52448
0.76,very good,h,si1,62.6,58.0,2396,122.1074
0.72,very good,h,vs2,62.9,58.0,2396,117.98999
0.72,very good,g,si1,62.8,60.0,2396,118.18943
0.71,good,f,si1,66.2,55.0,2396,110.812904
0.93,premium,f,i1,61.3,59.0,2396,149.36769
0.7,very good,e,si1,59.6,63.0,2396,109.55803
1.05,fair,i,i1,61.8,66.0,2396,163.87207
0.7,premium,e,si1,61.2,62.0,2396,132.60365
1.21,fair,i,i1,65.0,58.0,2396,188.44107
0.7,premium,e,si1,61.8,59.0,2396,108.502495
0.72,fair,g,vs1,66.4,57.0,2396,113.85864
0.71,very good,f,si2,63.2,57.0,2397,115.820564
0.31,premium,e,si1,59.2,60.0,544,50.105118
0.31,good,e,si1,63.4,55.0,544,51.1347
0.31,very good,e,si1,60.1,61.0,544,50.3382
0.31,very good,h,vs1,61.4,61.0,544,50.406395
0.31,very good,h,vs1,61.7,61.0,544,49.94342
0.31,ideal,g,vs2,62.4,54.0,544,52.253292
0.31,premium,h,vs1,59.7,58.0,544,51.575832
0.31,good,h,vs1,63.1,57.0,544,51.065742
0.31,ideal,g,vs2,61.6,54.0,544,52.46533
0.31,ideal,g,vs2,61.4,57.0,544,52.265247
0.31,ideal,g,vs2,62.2,56.0,544,50.317528
0.31,good,g,vs2,63.1,58.0,544,51.06465
0.31,premium,g,vs2,59.9,59.0,544,50.685364
0.31,good,e,si1,63.2,59.0,544,49.340878
0.31,premium,g,vs2,62.2,59.0,544,50.316452
0.31,ideal,i,vvs2,61.6,57.0,544,51.369583
